Intercept,scale(CRIM),scale(I(CRIM ** 2)),scale(ZN),scale(I(ZN ** 2)),scale(INDUS),scale(NOX),scale(RM),scale(AGE),scale(np.log(DIS)),scale(RAD),scale(TAX),scale(np.log(PTRATIO)),scale(B),scale(np.log(LSTAT)),CHAS,MEDV
1.0,-0.4063152281684017,-0.16944492843909434,-0.4877223646701293,-0.36888890591516377,-1.2032820784120826,-0.9475821284118677,0.4849048231069939,-0.38316164809591313,0.11754482423201482,-0.8678825041257632,-0.785393866777358,-0.14067514080936872,0.014319105316378233,-0.793520681763639,0.0,28.4
1.0,-0.40712984079667036,-0.16944816502123217,-0.4877223646701293,-0.36888890591516377,-1.2032820784120826,-0.9475821284118677,-0.1732874852533976,0.03645310006554152,0.11754482423201482,-0.8678825041257632,-0.785393866777358,-0.14067514080936872,0.385462635732325,0.09557119895509153,0.0,21.4
1.0,-0.4064560397798596,-0.1694455015687984,-0.4877223646701293,-0.36888890591516377,-1.2032820784120826,-0.9475821284118677,2.542111951402246,0.2640407600853138,0.11754482423201482,-0.8678825041257632,-0.785393866777358,-0.14067514080936872,0.4410519326070325,-1.5550670307044003,0.0,38.7
1.0,-0.41098994092233754,-0.1694609031876407,-0.4877223646701293,-0.36888890591516377,-1.2032820784120826,-0.9475821284118677,2.187371941052164,-1.1263776003479813,0.11754482423201482,-0.8678825041257632,-0.785393866777358,-0.14067514080936872,0.4041020449408067,-1.829759346583964,0.0,43.8
1.0,-0.4125342137190696,-0.1694647973541574,-0.4877223646701293,-0.36888890591516377,-1.2032820784120826,-0.9475821284118677,1.6118098359058473,-0.2160269602688929,0.11754482423201482,-0.8678825041257632,-0.785393866777358,-0.14067514080936872,0.4410519326070325,-0.9129311298168885,0.0,33.2
1.0,-0.4032173727163288,-0.1694308747616565,-0.4877223646701293,-0.36888890591516377,-0.3759760879053492,-0.2997073736888351,0.6302200080696783,0.4027269904098626,-0.3086625250583477,-0.5230014462035358,-0.14395131489355423,1.0572397083167646,0.41758820572106137,-0.21344437352537465,0.0,27.5
1.0,-0.4072136295241494,-0.1694484870864693,-0.4877223646701293,-0.36888890591516377,-0.3759760879053492,-0.2997073736888351,0.7071515765793336,0.09690607225829358,-0.2570908479045954,-0.5230014462035358,-0.14395131489355423,1.0572397083167646,0.4265789795745643,-0.5558055298372471,0.0,26.5
1.0,-0.39389587678428356,-0.16937191562699494,-0.4877223646701293,-0.36888890591516377,-0.3759760879053492,-0.2997073736888351,0.17147991436395052,0.5983101357393542,-0.3512919097609742,-0.5230014462035358,-0.14395131489355423,1.0572397083167646,-3.1344253279141,-0.012135611282289946,0.0,18.6
1.0,-0.3958916777235417,-0.16938664470370432,-0.4877223646701293,-0.36888890591516377,-0.3759760879053492,-0.2997073736888351,-0.21032861083212195,0.6694312794955329,-0.3512919097609742,-0.5230014462035358,-0.14395131489355423,1.0572397083167646,0.41440854179726194,0.3785960277468231,0.0,19.3
1.0,-0.4042717142037736,-0.16943596814371767,-0.4877223646701293,-0.36888890591516377,-0.3759760879053492,-0.2997073736888351,-0.16758885054897926,0.7618887663785652,-0.5637185999692704,-0.5230014462035358,-0.14395131489355423,1.0572397083167646,0.39489198392014535,0.23500047962915693,0.0,20.1
1.0,-0.40508399936739004,-0.16943967383406874,-0.4877223646701293,-0.36888890591516377,-0.3759760879053492,-0.2997073736888351,-0.6177809921980782,1.000144597961764,-0.8215286627117552,-0.5230014462035358,-0.14395131489355423,1.0572397083167646,0.409803511286931,0.7172702373348647,0.0,19.5
1.0,-0.40059432005330387,-0.1694168140429811,-0.4877223646701293,-0.36888890591516377,-0.3759760879053492,-0.2997073736888351,-0.639150872339649,0.8294538529469352,-0.7320554613278722,-0.5230014462035358,-0.14395131489355423,1.0572397083167646,0.4275657718267784,0.9252366133179082,0.0,19.5
1.0,-0.40525274055467425,-0.16944041980173674,-0.4877223646701293,-0.36888890591516377,-0.3759760879053492,-0.2997073736888351,-0.22457519759316907,0.5911980213637362,-0.8079300121765837,-0.5230014462035358,-0.14395131489355423,1.0572397083167646,0.3400701921304929,0.4572736960641176,0.0,20.4
1.0,-0.40561931623739517,-0.16944201209284493,-0.4877223646701293,-0.36888890591516377,-0.3759760879053492,-0.2997073736888351,0.2697813630151778,1.0143688267129995,-0.5546218204294747,-0.5230014462035358,-0.14395131489355423,1.0572397083167646,0.4228510977328682,0.2268744084950308,0.0,19.8
1.0,-0.38983794216317974,-0.16933843027673898,-0.4877223646701293,-0.36888890591516377,-0.3759760879053492,-0.2997073736888351,-0.07926001263048472,0.8045614526322725,-0.4709763965319927,-0.5230014462035358,-0.14395131489355423,1.0572397083167646,0.37888402071756705,0.6215178379207722,0.0,19.4
1.0,-0.40795725448052605,-0.16945125680924464,-0.4877223646701293,-0.36888890591516377,-0.3759760879053492,-0.2997073736888351,-0.12769840761804574,-0.504067592481417,-0.3086625250583477,-0.5230014462035358,-0.14395131489355423,1.0572397083167646,0.4036634706064899,0.323146872186145,0.0,21.7
1.0,-0.4087823406997296,-0.16945414355144325,-0.4877223646701293,-0.36888890591516377,-0.1644075365411935,-0.06647246198854313,0.6131241039564207,0.4631799626026141,-0.37689040877447133,-0.40804109356279333,0.1411342637214697,-0.2302781370052882,0.42668862315814354,-0.08746786948942215,0.0,22.8
1.0,-0.4061697616276395,-0.16944433036588832,-0.4877223646701293,-0.36888890591516377,-0.1644075365411935,-0.06647246198854313,-0.5294521542795837,0.8650144248250246,-0.6162582990937725,-0.40804109356279333,0.1411342637214697,-0.2302781370052882,0.41967143380906813,0.6907630236688531,0.0,18.8
1.0,-0.3946685950488127,-0.16937775441524275,-0.4877223646701293,-0.36888890591516377,-0.1644075365411935,-0.06647246198854313,-0.27443825125683535,0.9539158545202481,-0.46886365434455685,-0.40804109356279333,0.1411342637214697,-0.2302781370052882,0.4410519326070325,0.7788279917275942,0.0,18.7
1.0,-0.40395634274340103,-0.16943447818770585,-0.4877223646701293,-0.36888890591516377,-0.1644075365411935,-0.06647246198854313,-0.04364354572786687,0.5556374494856469,-0.6942641018471156,-0.40804109356279333,0.1411342637214697,-0.2302781370052882,0.35158276840632,-0.04058520504377433,0.0,18.5
1.0,-0.4005780278007385,-0.16941672051684264,-0.4877223646701293,-0.36888890591516377,-0.1644075365411935,-0.06647246198854313,-0.508082274138013,0.6978797369980043,-0.5317341440101033,-0.40804109356279333,0.1411342637214697,-0.2302781370052882,-0.1289850584217732,0.6438641754796119,0.0,18.3
1.0,-0.4052050275293042,-0.16944020970454093,-0.4877223646701293,-0.36888890591516377,-0.1644075365411935,-0.06647246198854313,-0.1547669224640361,0.13957875851200094,-0.3407971957034384,-0.40804109356279333,0.1411342637214697,-0.2302781370052882,0.4015802425184831,0.19535199574877943,0.0,21.2
1.0,-0.402947386816674,-0.16942951900592937,-0.4877223646701293,-0.36888890591516377,-0.1644075365411935,-0.06647246198854313,-0.37558901726027183,0.4987405344807035,-0.3290780535051409,-0.40804109356279333,0.1411342637214697,-0.2302781370052882,0.41484711613157876,-0.06467007681531914,0.0,19.2
1.0,-0.40532140076191403,-0.16944072098606933,-0.4877223646701293,-0.36888890591516377,-0.1644075365411935,-0.06647246198854313,-0.5878631599998787,0.16091510163885436,-0.5209194386757862,-0.40804109356279333,0.1411342637214697,-0.2302781370052882,-0.197841228909577,0.6021223128492877,0.0,20.4
1.0,-0.40367122832350705,-0.16943310652425045,-0.4877223646701293,-0.36888890591516377,-0.1644075365411935,-0.06647246198854313,-0.7887400333306477,-0.12001341619805146,-0.3211269061045778,-0.40804109356279333,0.1411342637214697,-0.2302781370052882,0.38184439747420806,0.3995347890016803,0.0,19.3
1.0,-0.4124888281583518,-0.169464692702731,-0.4877223646701293,-0.36888890591516377,2.117614631276321,0.2272307601525643,-0.5907124773520879,0.04000915725335076,-0.6932777516792564,-0.8678825041257632,-1.308050760904902,0.3350073122514209,0.3560781553330712,0.4900530782401898,0.0,22.0
1.0,-0.41217927535960974,-0.16946396310383396,-0.4877223646701293,-0.36888890591516377,2.117614631276321,0.2272307601525643,-0.3998082147540529,0.5520813922978376,-0.7435024157973922,-0.8678825041257632,-1.308050760904902,0.3350073122514209,0.23020732138402958,0.47842006113885566,0.0,20.3
1.0,-0.40969587057571655,-0.16945711100770805,-0.4877223646701293,-0.36888890591516377,2.117614631276321,0.2272307601525643,-0.4610685378265559,0.8650144248250246,-0.8392238936801155,-0.8678825041257632,-1.308050760904902,0.3350073122514209,0.23481235189435992,0.8587580389754627,0.0,20.5
1.0,-0.4030172107562399,-0.16942987164508425,-0.4877223646701293,-0.36888890591516377,2.117614631276321,0.2272307601525643,-0.6106576988175547,1.0108127695251907,-0.9704382613205356,-0.8678825041257632,-1.308050760904902,0.3350073122514209,0.149509643869661,1.4395827693779915,0.0,17.3
1.0,-0.40905581779636263,-0.169455057105401,-0.4877223646701293,-0.36888890591516377,2.117614631276321,0.2272307601525643,-0.577890549267146,0.9681400832714835,-0.9122972205583947,-0.8678825041257632,-1.308050760904902,0.3350073122514209,0.24895637417609048,0.8259186512313768,0.0,18.8
1.0,-0.4008480137003932,-0.1694182605149046,-0.4877223646701293,-0.36888890591516377,2.117614631276321,0.2272307601525643,-0.42545207092393805,0.7049918513736223,-0.9247298778633128,-0.8678825041257632,-1.308050760904902,0.3350073122514209,0.31079535531481833,0.5402947315950476,0.0,21.4
1.0,-0.3754402458246949,-0.16918135738771972,-0.4877223646701293,-0.36888890591516377,2.117614631276321,0.2272307601525643,-0.9568497571110067,0.9610279688958655,-1.158247815808174,-0.8678825041257632,-1.308050760904902,0.3350073122514209,0.0286824147652672,1.5566541446650817,0.0,15.7
1.0,-0.39035929424527166,-0.16934299790396354,-0.4877223646701293,-0.36888890591516377,1.5689954911872002,0.5986789528604366,-0.8428770630226283,0.9752521976471015,-1.1256997862880458,-0.6379617988442783,0.1708306781605347,1.1715321615809207,0.38853265607254583,0.7885470465966059,0.0,16.2
1.0,-0.3826460763878939,-0.1692674330013293,-0.4877223646701293,-0.36888890591516377,1.5689954911872002,0.5986789528604366,0.20852103994267357,1.0748217989057516,-1.100762248683953,-0.6379617988442783,0.1708306781605347,1.1715321615809207,0.4410519326070325,0.6042885566905842,0.0,18.0
1.0,-0.3179635062387131,-0.16795939621210917,-0.4877223646701293,-0.36888890591516377,1.5689954911872002,0.5986789528604366,-0.9226579488844942,0.9290234542055853,-0.9368715601145422,-0.6379617988442783,0.1708306781605347,1.1715321615809207,0.4410519326070325,0.8964213429946565,0.0,14.3
1.0,-0.3809435359948125,-0.16924844498771366,-0.4877223646701293,-0.36888890591516377,1.5689954911872002,0.5986789528604366,0.24698682419750187,1.0783778560935608,-0.8113422348188641,-0.6379617988442783,0.1708306781605347,1.1715321615809207,0.4206582260612822,0.2710850951367122,0.0,19.2
1.0,-0.28169113336656354,-0.16669854140226853,-0.4877223646701293,-0.36888890591516377,1.5689954911872002,0.5986789528604366,0.058931878951674815,1.0357051698398536,-0.6823806751636414,-0.6379617988442783,0.1708306781605347,1.1715321615809207,0.4410519326070325,0.2255162010987881,0.0,19.6
1.0,-0.3518513915746878,-0.16879497283288164,-0.4877223646701293,-0.36888890591516377,1.5689954911872002,0.5986789528604366,0.12446617805249342,1.0428172842154715,-0.6368687926756105,-0.6379617988442783,0.1708306781605347,1.1715321615809207,0.31890898049968697,0.0629356866666346,0.0,23.0
1.0,-0.3821351978967369,-0.1692618229708049,-0.4877223646701293,-0.36888890591516377,1.5689954911872002,0.5986789528604366,-0.6590960938051157,0.9539158545202481,-0.5266193430821375,-0.6379617988442783,0.1708306781605347,1.1715321615809207,0.35103455048842336,0.5648585199239555,0.0,18.4
1.0,-0.3069173589993906,-0.16761555215580773,-0.4877223646701293,-0.36888890591516377,1.5689954911872002,0.5986789528604366,-0.7516989077519246,1.0605975701545163,-0.622101089790924,-0.6379617988442783,0.1708306781605347,1.1715321615809207,-1.0297070975257634,0.8001355544032622,0.0,15.6
1.0,-0.3556067557910061,-0.16886721158101228,-0.4877223646701293,-0.36888890591516377,1.5689954911872002,0.5986789528604366,0.071753807036618,1.0534854557788982,-0.8181855656294332,-0.6379617988442783,0.1708306781605347,1.1715321615809207,0.41660141346884794,0.7661078496700076,0.0,18.1
1.0,-0.3829707577068753,-0.16927095930570096,-0.4877223646701293,-0.36888890591516377,1.5689954911872002,0.5986789528604366,-0.48813705267254626,0.886350767951878,-0.9490932276739584,-0.6379617988442783,0.1708306781605347,1.1715321615809207,0.2365666492316291,0.7602040941255679,0.0,17.4
1.0,-0.3795156364306902,-0.1692318762652237,-0.4877223646701293,-0.36888890591516377,1.5689954911872002,0.5986789528604366,0.24128818949308226,1.0605975701545163,-1.06297018610023,-0.6379617988442783,0.1708306781605347,1.1715321615809207,0.4101324420376686,0.5153633083213838,0.0,17.1
1.0,-0.3914473839701733,-0.1693522785969056,-0.4877223646701293,-0.36888890591516377,1.5689954911872002,0.5986789528604366,-0.6092330401414494,1.0534854557788982,-1.2542319025655346,-0.6379617988442783,0.1708306781605347,1.1715321615809207,0.38776515098749076,1.1472322925066099,0.0,13.3
1.0,-0.3571498648554121,-0.16889571762860559,-0.4877223646701293,-0.36888890591516377,1.5689954911872002,0.5986789528604366,-0.1903833893666552,1.0428172842154715,-1.2541207203267934,-0.6379617988442783,0.1708306781605347,1.1715321615809207,0.4410519326070325,0.9072855637578799,0.0,17.8
1.0,-0.38666444410991035,-0.16930893830162588,-0.4877223646701293,-0.36888890591516377,1.5689954911872002,0.5986789528604366,-0.15761623981624526,0.8899068251396868,-1.3183701268057177,-0.6379617988442783,0.1708306781605347,1.1715321615809207,0.34434629189008564,1.355550365130626,0.0,14.0
1.0,-0.23098731591847232,-0.1643009586670002,-0.4877223646701293,-0.36888890591516377,1.5689954911872002,0.5986789528604366,-1.8030970107172253,1.117494485159459,-1.5283599101551926,-0.6379617988442783,0.1708306781605347,1.1715321615809207,0.4410519326070325,1.944673212379626,0.0,14.4
1.0,-0.034036093317315406,-0.14796377253516863,-0.4877223646701293,-0.36888890591516377,1.2319449024622344,2.732346478414957,-1.2560280790930043,1.117494485159459,-1.6867665126378675,-0.5230014462035358,-0.031104940025107244,-1.7647951317999557,0.4410519326070325,1.52954666179768,1.0,13.4
1.0,0.056310265819305295,-0.1367315834550212,-0.4877223646701293,-0.36888890591516377,1.2319449024622344,2.732346478414957,-1.1634252651461954,1.117494485159459,-1.5642790252166374,-0.5230014462035358,-0.031104940025107244,-1.7647951317999557,0.4410519326070325,1.5045147666150547,0.0,15.6
1.0,-0.09703008786132797,-0.1544043647193944,-0.4877223646701293,-0.36888890591516377,1.2319449024622344,2.732346478414957,-1.9683574171453764,1.0392612270276622,-1.6529643472511826,-0.5230014462035358,-0.031104940025107244,-1.7647951317999557,0.4410519326070325,1.6763044182234343,0.0,11.8
1.0,-0.14362593019829312,-0.15843301905226678,-0.4877223646701293,-0.36888890591516377,1.2319449024622344,2.732346478414957,-0.22030122156485468,1.117494485159459,-1.5547108315463976,-0.5230014462035358,-0.031104940025107244,-1.7647951317999557,-2.014854695985818,1.58933061157982,0.0,13.8
1.0,-0.16972728254034586,-0.16041647452885463,-0.4877223646701293,-0.36888890591516377,1.2319449024622344,2.732346478414957,-0.935479876969436,1.117494485159459,-1.4314334612456852,-0.5230014462035358,-0.031104940025107244,-1.7647951317999557,-2.0547649604086846,0.7353773860385783,0.0,15.6
1.0,-0.14487345125187023,-0.15853228390698088,-0.4877223646701293,-0.36888890591516377,1.2319449024622344,2.732346478414957,-1.9355902675949666,0.9645840260836748,-1.5009804821879313,-0.5230014462035358,-0.031104940025107244,-1.7647951317999557,0.3841469127293733,1.689898574147254,0.0,14.6
1.0,-0.10235649071787867,-0.15489653853741575,-0.4877223646701293,-0.36888890591516377,1.2319449024622344,2.732346478414957,-0.9796442959286826,0.9361355685812033,-1.4203347816751881,-0.5230014462035358,-0.031104940025107244,-1.7647951317999557,-0.052892411417735624,1.1573590183988651,0.0,15.4
1.0,-0.22773352033470223,-0.16412181645044724,-0.4877223646701293,-0.36888890591516377,1.2319449024622344,2.732346478414957,-0.23169849097369266,1.0214809410886176,-1.3113624843059217,-0.5230014462035358,-0.031104940025107244,-1.7647951317999557,0.17681089618090803,0.4584555629311516,0.0,21.5
1.0,-0.2463858220574015,-0.16510738301043953,-0.4877223646701293,-0.36888890591516377,1.2319449024622344,2.732346478414957,-1.254603420416899,1.117494485159459,-1.3418831128307058,-0.5230014462035358,-0.031104940025107244,-1.7647951317999557,-0.16527708458652315,0.3586455943335026,0.0,19.6
1.0,-0.17041039341576544,-0.16046574959839013,-0.4877223646701293,-0.36888890591516377,1.2319449024622344,2.732346478414957,-0.8200825242049524,1.0641536273423249,-1.3054095848283669,-0.5230014462035358,-0.031104940025107244,-1.7647951317999557,-1.038588227795687,0.6470321788671313,0.0,19.4
1.0,-0.25598312255073197,-0.16557545001595275,-0.4877223646701293,-0.36888890591516377,1.2319449024622344,2.732346478414957,-0.2217258802409599,0.9752521976471015,-1.1665013461743485,-0.5230014462035358,-0.031104940025107244,-1.7647951317999557,-0.3909235795927331,0.5748038705338482,1.0,17.0
1.0,-0.00913687646812191,-0.14510288442209848,-0.4877223646701293,-0.36888890591516377,1.2319449024622344,2.732346478414957,-0.18895873069054997,0.4987405344807035,-1.17064192156449,-0.5230014462035358,-0.031104940025107244,-1.7647951317999557,-2.9457287205741167,0.563749806885218,1.0,15.6
1.0,-0.13578935671434897,-0.15779921369779681,-0.4877223646701293,-0.36888890591516377,1.2319449024622344,2.732346478414957,-1.4426583656627248,0.9041310538909226,-1.1803393537236264,-0.5230014462035358,-0.031104940025107244,-1.7647951317999557,-2.9389308183922,0.683553807499484,0.0,13.1
1.0,-0.2781254575193992,-0.166554139528321,-0.4877223646701293,-0.36888890591516377,1.2319449024622344,0.4345506816639349,0.9379462821083021,1.0250369982764267,-1.0355922823200805,-0.5230014462035358,-0.031104940025107244,-1.7647951317999557,0.07407485836709929,-1.4111093978926588,0.0,41.3
1.0,-0.2642467857983541,-0.16595721941813835,-0.4877223646701293,-0.36888890591516377,1.2319449024622344,0.4345506816639349,-0.31147937683555843,1.117494485159459,-1.158142239343431,-0.5230014462035358,-0.031104940025107244,-1.7647951317999557,-0.030525120367557824,-0.8495634411813671,0.0,24.3
1.0,-0.25468323354248046,-0.1655136067590789,-0.4877223646701293,-0.36888890591516377,1.2319449024622344,2.732346478414957,0.321069075354948,1.117494485159459,-1.1490850660045395,-0.5230014462035358,-0.031104940025107244,-1.7647951317999557,0.08372349372207806,-0.6177563019668987,0.0,23.3
1.0,-0.15956673560118395,-0.1596676938624848,-0.4877223646701293,-0.36888890591516377,1.2319449024622344,0.4345506816639349,-0.6135070161697639,0.8258977957591259,-0.5629524457456226,-0.5230014462035358,-0.031104940025107244,-1.7647951317999557,0.4214257311463373,0.1390682204838185,0.0,22.7
1.0,-0.08024208532503775,-0.1527996445077945,-0.4877223646701293,-0.36888890591516377,1.2319449024622344,0.4345506816639349,-0.26161632317189215,0.8685704820128333,-0.6722783288924489,-0.5230014462035358,-0.031104940025107244,-1.7647951317999557,-1.2775015964149925,-0.1458658821893647,0.0,25.0
1.0,-0.21101301427332572,-0.16315314991210272,-0.4877223646701293,-0.36888890591516377,1.2319449024622344,0.4345506816639349,-0.5807398666193552,0.37783459009519993,-0.5599674637851726,-0.5230014462035358,-0.031104940025107244,-1.7647951317999557,-1.41510429380702,0.2091307449348734,0.0,23.8
1.0,-0.15281243318051102,-0.1591534834445253,-0.4877223646701293,-0.36888890591516377,1.2319449024622344,0.4345506816639349,0.04895926821894207,0.9788082548349102,-0.8276144666147368,-0.5230014462035358,-0.031104940025107244,-1.7647951317999557,-0.6533006750980098,0.05993687167279664,0.0,23.8
1.0,-0.13545769300141103,-0.15777199930987929,-0.4877223646701293,-0.36888890591516377,1.2319449024622344,0.4345506816639349,0.1672059383356361,0.9468037401446301,-0.6893375866454116,-0.5230014462035358,-0.031104940025107244,-1.7647951317999557,-0.2920250672041997,0.09263061340914919,0.0,22.3
1.0,-0.2800060489583736,-0.16663075561922472,-0.4877223646701293,-0.36888890591516377,1.2319449024622344,0.4345506816639349,-0.5835891839715643,0.9254673970177761,-0.5599674637851726,-0.5230014462035358,-0.031104940025107244,-1.7647951317999557,-0.7059295952160757,0.4969940936122195,0.0,17.4
1.0,-0.15124139454027866,-0.15903199547606434,-0.4877223646701293,-0.36888890591516377,1.2319449024622344,0.4345506816639349,-0.5764658905910408,1.0214809410886176,-0.5886370902025273,-0.5230014462035358,-0.031104940025107244,-1.7647951317999557,-0.09367982450923736,0.1939678317479051,0.0,19.1
1.0,-0.4043252458907741,-0.16943621820750346,-0.4877223646701293,-0.36888890591516377,-1.034027237320758,-0.38609067431857286,-1.0152607628313017,0.708547908561431,-0.43416768748159046,-0.5230014462035358,-0.6666082090210981,-0.7899972044625053,0.4410519326070325,0.5267420498254827,0.0,23.1
1.0,-0.4098366821871744,-0.16945754703181726,-0.4877223646701293,-0.36888890591516377,-1.034027237320758,-0.38609067431857286,0.18715115980110286,0.5520813922978376,-0.3986358636693493,-0.5230014462035358,-0.6666082090210981,-0.7899972044625053,0.42570183090593006,-0.2820369110825866,0.0,23.6
1.0,-0.41068737051755205,-0.1694600597291401,-0.4877223646701293,-0.36888890591516377,-1.034027237320758,-0.38609067431857286,-0.6063837227892402,0.0044485853752613755,-0.36006019512776233,-0.5230014462035358,-0.6666082090210981,-0.7899972044625053,0.40081273743342805,-0.1749867283797726,0.0,22.6
1.0,-0.41276230525498486,-0.16946531431173764,-0.4877223646701293,-0.36888890591516377,-1.034027237320758,-0.38609067431857286,0.37235678769471947,-1.2615077734847207,-0.08583248985803411,-0.5230014462035358,-0.6666082090210981,-0.7899972044625053,0.3759236439609254,-1.1621140793824678,0.0,29.4
1.0,-0.41234568908224173,-0.16946435876213395,-0.4877223646701293,-0.36888890591516377,-1.034027237320758,-0.38609067431857286,-0.377013675936377,-0.7601037100036604,0.14896583111441625,-0.5230014462035358,-0.6666082090210981,-0.7899972044625053,0.40081273743342805,-0.09568614604534292,0.0,23.2
1.0,-0.4142041696070203,-0.1694682354718267,-0.4877223646701293,-0.36888890591516377,-1.034027237320758,-0.38609067431857286,0.04326063351452372,0.1715832732022816,0.020739922944250807,-0.5230014462035358,-0.6666082090210981,-0.7899972044625053,0.42679826674172333,-0.8862343841033411,0.0,24.6
1.0,-0.412787907366159,-0.1694653714022413,-0.4877223646701293,-0.36888890591516377,-1.034027237320758,-0.38609067431857286,0.8196996119916092,0.20714384508037095,-0.2190293017155656,-0.5230014462035358,-0.6666082090210981,-0.7899972044625053,0.37932259505188387,-0.7272220063524925,0.0,29.9
1.0,-0.41379104463125554,-0.1694674597002057,-0.4877223646701293,-0.36888890591516377,-1.2660230970924873,-0.5761339357039958,0.9906586531241788,-0.3618253049690594,-0.27477829423535527,-0.7529221514850207,-1.278354346465837,-0.2302781370052882,0.4410519326070325,-1.2553098297764729,0.0,37.2
1.0,-0.4128507489117683,-0.1694655107330887,-0.4877223646701293,-0.36888890591516377,-1.2660230970924873,-0.5761339357039958,2.109015713866402,0.5236329347953662,-0.33340483614105065,-0.7529221514850207,-1.278354346465837,-0.2302781370052882,0.4263596924074059,-0.5798693154106909,0.0,39.8
1.0,-0.4125016292139389,-0.16946472227986817,-0.4877223646701293,-0.36888890591516377,-1.2660230970924873,-0.5761339357039958,-0.20035600009938795,-0.22669513183231962,-0.4328818051169997,-0.7529221514850207,-1.278354346465837,-0.2302781370052882,0.4410519326070325,-0.20814757644204446,0.0,36.2
1.0,-0.40992396211163173,-0.16945781442780505,-0.4877223646701293,-0.36888890591516377,-1.2660230970924873,-0.5761339357039958,1.2399739214425087,0.8401220245103619,-0.36095304665968475,-0.7529221514850207,-1.278354346465837,-0.2302781370052882,0.410571016371986,-1.3296599143243113,0.0,37.9
1.0,-0.40887078435651303,-0.16945444135538115,-0.4877223646701293,-0.36888890591516377,-1.2660230970924873,-0.5761339357039958,0.39657598518849935,0.9610279688958655,-0.26301138950697955,-0.7529221514850207,-1.278354346465837,-0.2302781370052882,0.4410519326070325,-1.056166583094729,0.0,32.5
1.0,-0.4108491293108797,-0.16946051393518186,-0.4877223646701293,-0.36888890591516377,-1.2660230970924873,-0.5761339357039958,-0.9696716851959499,0.7547766520029472,-0.17339392041252893,-0.7529221514850207,-1.278354346465837,-0.2302781370052882,0.37636221829524286,0.4442175166036502,0.0,26.4
1.0,-0.4134803281001873,-0.16946684384370134,-0.4877223646701293,-0.36888890591516377,-1.2660230970924873,-0.5761339357039958,-0.18753407201444602,0.00800464256307011,-0.0005202877965408585,-0.7529221514850207,-1.278354346465837,-0.2302781370052882,0.33371086428289337,0.34225807161385163,0.0,29.6
1.0,-0.41135302540808016,-0.16946188053262837,1.4436581994235824,0.7427280957110893,-1.1230319382394718,-1.016688768915658,0.7085762352554388,-0.9770231984600056,0.267088419278717,-0.5230014462035358,-0.06080135446417224,-1.496563280101801,0.4078299267825034,-0.7860225088076089,0.0,32.0
1.0,-0.405878828546115,-0.16944311593573985,1.4436581994235824,0.7427280957110893,-1.1230319382394718,-1.016688768915658,0.38660337445576665,-1.4037500609970783,0.6136371030755005,-0.5230014462035358,-0.06080135446417224,-1.496563280101801,0.28689305409452975,-1.4220329864067622,0.0,29.8
1.0,-0.4107769779066616,-0.16946031227073785,1.4436581994235824,0.7427280957110893,-1.1230319382394718,-1.016688768915658,1.2827136817256501,-1.0552564565918023,0.6136371030755005,-0.5230014462035358,-0.06080135446417224,-1.496563280101801,0.4410519326070325,-1.1434664076521939,0.0,34.9
1.0,-0.4099646927430452,-0.16945793846174723,1.4436581994235824,0.7427280957110893,-1.1230319382394718,-1.016688768915658,0.94934355151714,-1.6740104072705577,1.2627842059423813,-0.5230014462035358,-0.06080135446417224,-1.496563280101801,0.23031696496760878,-1.2355955017110374,0.0,37.0
1.0,-0.4124748633704386,-0.1694646603829359,1.4436581994235824,0.7427280957110893,-1.1230319382394718,-1.016688768915658,0.6473159121829346,-1.3432970888043265,1.2627842059423813,-0.5230014462035358,-0.06080135446417224,-1.496563280101801,0.3622181960135123,-1.3752062564611265,0.0,30.5
1.0,-0.4104348406027888,-0.169459335578699,1.4436581994235824,0.7427280957110893,-1.1230319382394718,-1.016688768915658,1.2727410709929174,-1.5033196622557288,1.2627842059423813,-0.5230014462035358,-0.06080135446417224,-1.496563280101801,0.3707703955326984,-2.1933351461948174,0.0,36.4
1.0,-0.41797233487892577,-0.16947304241843594,2.087451720788153,1.6073190969759528,-1.1974457045813474,-1.3276686511827134,0.734220091425324,-2.0865130410563943,1.1867488581623455,-0.9828428567665056,-0.850725978543301,-1.2882558610953607,0.40234774760353814,-1.2586183537621676,0.0,31.1
1.0,-0.41884280665884704,-0.16947357137872843,2.087451720788153,1.6073190969759528,-1.1974457045813474,-1.3276686511827134,0.4549869909087944,-1.7700239513413991,1.1867488581623455,-0.9828428567665056,-0.850725978543301,-1.2882558610953607,0.2195718937768367,-1.4891229100654684,0.0,29.1
1.0,-0.4158496871161229,-0.16947083761396797,2.9458430826075808,3.1443697658912657,-1.4031778821147678,-1.301753660993792,1.4280288666883345,-1.2259472016066313,1.486186598877657,-0.8678825041257632,-0.4706118737232691,-3.000988739665315,0.4410519326070325,-1.6073172406796836,0.0,33.3
1.0,-0.4150874424425287,-0.1694697291934106,2.9458430826075808,3.1443697658912657,-1.4031778821147678,-1.301753660993792,1.171590304989481,-1.137045771911408,1.486186598877657,-0.8678825041257632,-0.4706118737232691,-3.000988739665315,-0.025920089857226842,-0.36322144588449723,0.0,30.3
